up_id,uname,fans,tid_gen,tid_sub,biz_scale_rank,biz_active_rank,biz_trend_rank,biz_score,gmv_30d,avg_daily_gmv,ecpvv,charge_users,cvr,charge_level,biz_level,conclusion
97240074,龙之王修罗,281237,鬼畜,人力VOCALOID,2,4,2,2.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
97575647,奔跑的小小宇,33520,运动,运动文化,2,4,1,2,0,0,0,0,0,无,低,商单衰退型：曾经商单强但趋势下行，充电转化黄金窗口
21778075,_青红造了个白_,2325067,影视,影视剪辑,3,2,3,2.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
90920075,酷玩实验室,1530485,知识,科工机械,3,2,5,3.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
173232075,青青紫荆Summer,160156,知识,人文历史,2,4,5,4,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
395167076,数码小云DigitalCloud,45014,科技,数码,2,5,3,3.25,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
398326679,大家车-YYP,675323,汽车,汽车生活,3,1,0,1,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
489006679,虎妈家电小屋,134476,生活,日常,2,2,3,2.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
30625977,KatAndSid,1359711,生活,搞笑,4,3,1,2.25,0,0,0,0,0,无,低,商单衰退型：曾经商单强但趋势下行，充电转化黄金窗口
151155077,天才赵德柱,933166,科技,数码,4,4,5,4.5,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
341354077,淦淦惹,1085189,生活,亲子,2,2,0,1,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
347449077,也柔也柔c,64719,生活,日常,2,4,2,2.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
8746680,扒妹儿无聊的朋友们,550091,生活,日常,2,3,3,2.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
174832680,禁止废话,242317,知识,科学科普,2,5,2,2.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
334932680,司马尘,452627,运动,足球,2,5,3,3.25,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
449704680,意识DT,782221,游戏,网络游戏,2,5,3,3.25,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
1123381680,宇宙数码编辑部,639097,音乐,翻唱,3,5,4,4,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
1885078,nya酱的一生,2262540,生活,美妆护肤,4,3,5,4.25,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
25706078,小墨与阿猴,396862,生活,出行,2,1,3,2.25,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
31968078,粽子淞,1301240,生活,日常,2,4,1,2,0,0,0,0,0,无,低,商单衰退型：曾经商单强但趋势下行，充电转化黄金窗口
660111078,鲨姐和老王的异常,409908,生活,搞笑,2,5,4,3.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
25681,iKz_茶壶,187725,音乐,VOCALOID·UTAU,3,3,5,4,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
1858682,是你们的康康,1758691,知识,校园学习,2,1,0,0.75,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
13418682,万物评测轻尘说,67703,科技,数码,2,5,3,3.25,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
250648682,红豆稀饭中,2030259,鬼畜,鬼畜调教,2,3,1,1.75,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
7275647,碧天蓝钻,1155360,鬼畜,鬼畜调教,2,2,0,1,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
518509854,花钱一时爽马晓冰,135536,科技,数码,2,5,5,4.25,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
7435683,葉月Mashiro灬,583923,动画,MAD·AMV,2,4,2,2.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
2044991683,王同学测评说,41065,时尚,美妆护肤,2,4,5,4,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
1628647,鬼王陆行,238543,游戏,单机游戏,3,5,2,3,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
14456684,大花在画日常,393959,生活,亲子,2,2,2,2,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
26104684,逗比寒MillerRHan,1022119,游戏,手机游戏,2,3,2,2.25,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
277329684,Thomas看看世界,659016,知识,野生技能协会,2,2,1,1.5,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
388855684,电牛迈,193064,生活,绘画,3,5,5,4.5,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
520819684,小Lin说,7186734,知识,财经商业,5,4,4,4.25,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
3218685,小满家的晚饭,1643654,美食,美食制作,2,3,1,1.75,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
672342685,乃琳Queen,1094116,动画,综合,3,3,4,3.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
39839686,小岗同学,1038628,生活,搞笑,2,2,0,1,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
478610686,郑凯伦伦伦,2311507,生活,搞笑,4,4,2,3,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
627744686,阿柚不错哦,1003902,知识,社科·法律·心理,3,4,3,3.25,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
927687,折腾5号,1586343,游戏,网络游戏,3,5,2,3,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
560647,坂坂白,1190814,生活,日常,2,3,3,2.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
428040854,上单老祖,1385345,游戏,电子竞技,2,3,1,1.75,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
4779837,混剪晓佳,690747,游戏,GMV,2,3,1,1.75,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
251013709,晨钟酱Official,1089964,科技,数码,3,3,5,4,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
18026414,蔚蓝边际,847034,音乐,翻唱,3,4,2,2.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
80438687,白凌小豪TagsBeaver,314585,生活,搞笑,3,3,2,2.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
396375688,-贪某-,98992,游戏,手机游戏,2,4,3,3,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
431233688,瑄羽猫,1767523,动画,配音,2,4,2,2.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
498848688,Allen火花,814667,游戏,网络游戏,2,3,2,2.25,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
1796895688,军糖不苦,236935,游戏,手机游戏,2,4,2,2.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
15358689,超合金彩虹糖,87345,科技,数码,2,4,5,4,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
574115689,游戏大猪猪,2300894,游戏,手机游戏,3,5,2,3,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
2175690,徐Toso,887329,游戏,日常,3,3,5,4,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
9463690,苏安安Susanne,233807,游戏,单机游戏,3,5,2,3,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
648607690,小蟹说鞋,78345,运动,运动文化,2,4,2,2.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
33098691,不正经的哒酱,248341,时尚,穿搭,2,3,1,1.75,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
36272691,居澜yoyo,86001,科技,数码,3,5,5,4.5,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
202653692,玩大的博物馆,692123,动画,模玩·周边,2,3,5,3.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
14803693,林林Eileen,654974,知识,科学科普,3,3,4,3.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
15052693,张尔达,1001294,生活,搞笑,2,3,2,2.25,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
4401694,林亦LYi,1296156,科技,计算机技术,4,4,5,4.5,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
23011694,陆地小狗,117165,生活,出行,2,3,5,3.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
326251695,PoorPlayers穷玩组,825390,科技,数码,4,5,3,3.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
14079696,Kimo桑,647527,影视,影视杂谈,2,5,3,3.25,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
53566696,阿么么么哒er,227589,时尚,美妆护肤,2,3,5,3.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
1058526577,许主任啊啊啊啊,660106,生活,搞笑,2,4,2,2.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
502925577,袁启聪,1244304,汽车,汽车生活,3,2,1,1.75,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
480680646,阿萨Aza,1709376,动画,综合,3,5,3,3.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
356798697,游戏X博士,968799,游戏,网络游戏,3,4,3,3.25,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
1612935698,法兰西小欣欣,792116,知识,人文历史,3,3,1,2,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
8365699,郭本尼,1284357,娱乐,综艺,3,5,3,3.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
95515699,粤知一二,4677748,生活,搞笑,4,3,1,2.25,0,0,0,0,0,无,低,商单衰退型：曾经商单强但趋势下行，充电转化黄金窗口
212345699,星辰趣味屋,1518108,知识,人文历史,4,5,4,4.25,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
371846699,图灵的猫,1117052,科技,软件应用,4,4,2,3,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
66036700,林天气Oo,415216,生活,手工,2,2,2,2,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
244235700,Q胖迪Q,1613099,生活,搞笑,3,2,4,3.25,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
382312979,李上好抽象,121704,生活,搞笑,2,5,2,2.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
1760360979,硬核妈妈丽洁,455958,生活,搞笑,2,2,0,1,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
335692980,百万剪辑狮,2114707,影视,影视剪辑,3,3,1,2,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
596842980,南翔,6957945,美食,美食制作,4,2,0,1.5,0,0,0,0,0,无,低,商单衰退型：曾经商单强但趋势下行，充电转化黄金窗口
1946939980,陶阳家电实验室,236609,生活,家居房产,4,5,5,4.75,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
1947703980,三金的快乐日记,516593,汽车,汽车生活,2,1,3,2.25,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
2013555,吉尔的小灯塔,296738,美食,美食制作,2,3,5,3.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
389400079,十三要和拳头,990076,汽车,出行,3,4,5,4.25,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
350347646,主持人百克力,199725,生活,亲子,2,2,3,2.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
283060556,物理素衣,449784,游戏,网络游戏,2,3,2,2.25,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
234022080,吴一斤斤,646289,影视,短片,2,2,1,1.5,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
5427557,呱呱吔,74943,科技,数码,2,5,5,4.25,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
27500557,梦轩dada,1772398,游戏,手机游戏,4,5,3,3.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
72270557,芳斯塔芙,4879926,知识,科学科普,4,3,5,4.25,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
174902557,没啥用科技,2081693,科技,数码,4,3,5,4.25,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
481774557,DannyData小丹尼,455739,知识,财经商业,3,2,0,1.25,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
532741557,戴建业老师,5074295,知识,人文历史,4,3,1,2.25,0,0,0,0,0,无,低,商单衰退型：曾经商单强但趋势下行，充电转化黄金窗口
629096557,阿柒漫,198711,动画,国产原创相关,3,5,5,4.5,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
96434081,科技阁,217252,科技,数码,3,4,5,4.25,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
206085081,吾乃肆玖,471480,游戏,单机游戏,2,3,4,3.25,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
326803986,爱物为玩,111434,科技,数码,2,4,5,4,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
431073645,你的影月月,9837140,游戏,手机游戏,4,5,1,2.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
2941854,逗比的预言家,689915,游戏,单机游戏,3,2,5,3.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
2948981,冷水煮乐器,1354424,生活,出行,2,3,5,3.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
527057981,叶子吖OHYEZI,1530616,美食,美食制作,3,3,0,1.5,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
204408558,炉石东少,576162,游戏,桌游棋牌,2,5,5,4.25,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
2146315558,李野王SG,218767,科技,数码,3,4,2,2.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
53246559,懒鱼才会胖,353431,时尚,穿搭,2,2,5,3.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
2336560,bonjour呼呼,433879,科技,数码,3,3,5,4,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
396162560,开心一点啦123,333282,生活,亲子,2,4,4,3.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
251095082,满配小四,86668,美食,美食制作,2,3,5,3.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
25200645,狠人大肚,84521,科技,数码,2,4,5,4,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
14781644,老烟斗官方,2275575,知识,人文历史,3,3,2,2.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
1543824466,老泰山_三角洲行动,122965,游戏,电子竞技,2,5,2,2.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
39366561,中元不练腿,261758,美食,美食记录,2,3,2,2.25,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
338748561,喵喵折-好物清单,1665017,科技,数码,2,2,1,1.5,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
490505561,郑郑得证,2136981,知识,人文历史,3,5,4,4,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
220963083,爱吃年糕的阿泽,718401,生活,日常,2,2,2,2,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
542507083,贝加尔阿楠,849127,生活,日常,3,2,0,1.25,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
1975692083,军情巴朗,738624,知识,社科·法律·心理,2,5,5,4.25,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
285881562,kenaide科技-三代,229645,科技,数码,2,3,5,3.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
300882562,限时理想-背带侠,436200,影视,小剧场,2,2,0,1,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
9567084,郑安眠,938472,美食,美食侦探,2,4,5,4,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
233224563,而立计划,222652,生活,出行,3,4,1,2.25,0,0,0,0,0,无,低,商单衰退型：曾经商单强但趋势下行，充电转化黄金窗口
702530563,五月妈院儿里的小流浪,1799693,动物圈,喵星人,3,4,4,3.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
32078085,曳尾菌,825808,知识,科学科普,3,4,4,3.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
352871085,李正不会飞,168083,影视,短片,2,2,3,2.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
698415564,雪球Core,49605,生活,家居房产,2,3,5,3.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
3178205,东方寒兔,372350,游戏,手机游戏,2,5,2,2.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
3291205,菜如哈士奇,68020,科技,数码,2,4,5,4,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
283310205,韩路有点意思,557818,汽车,新能源车,4,2,3,3,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
322480205,造梦阿瑄,1592355,时尚,仿妆cos,2,3,5,3.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
2482644,氿氿ayumiko,642787,游戏,手机游戏,2,5,4,3.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
33721643,电视这个圈儿,457653,娱乐,综艺,2,5,4,3.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
13817466,菠萝柚王子,1079683,游戏,单机游戏,2,4,3,3,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
9673834,月飞大叔,119043,游戏,手机游戏,2,5,3,3.25,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
84706708,小鱼陪拉片,1324266,影视,影视杂谈,2,5,3,3.25,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
20247643,拉环儿_,587971,动画,同人·手书,2,3,1,1.75,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
6739643,话很多的小姐姐们,2324101,影视,影视杂谈,3,4,4,3.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
395936853,了不起的八万二饼,1348786,美食,美食制作,3,3,1,2,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
364510642,羊驼的睡衣,850169,科技,数码,4,4,2,3,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
390126641,主播蛋白i,2862903,游戏,单机游戏,3,2,0,1.25,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
79577853,智能路障,4214893,游戏,人文历史,4,4,4,4,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
1098173832,宋云生-,1577265,生活,搞笑,2,2,0,1,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
8878641,有颜值的咸鱼君,286833,科技,数码,3,4,5,4.25,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
8911570,枣枣向前跑,183673,美食,美食记录,2,4,3,3,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
1118188465,在下小狐兔,954531,知识,科学科普,3,3,2,2.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
17367640,尸菌菌qwq,2215487,时尚,仿妆cos,3,4,2,2.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
287795639,短的发布会,2608497,科技,数码,5,5,5,5,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
425466465,解说老勤,734048,游戏,电子竞技,2,2,5,3.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
410303832,我是E噔,1179093,生活,搞笑,3,4,2,2.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
32598708,Bigger研究所,847534,生活,搞笑,4,5,5,4.75,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
2030906413,_喵宝_,381473,科技,数码,3,3,2,2.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
43707221,4A广告提案网,1204837,生活,搞笑,2,2,4,3,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
177613639,无聊的开箱,1885076,科技,数码,4,2,3,3,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
40489639,球球特别大,1177493,鬼畜,鬼畜调教,2,3,2,2.25,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
210501465,美院安迪看艺术,574641,生活,绘画,2,2,3,2.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
27775639,舒一北北,471678,生活,绘画,4,2,0,1.5,0,0,0,0,0,无,低,商单衰退型：曾经商单强但趋势下行，充电转化黄金窗口
490036638,姜生花_,613183,时尚,仿妆cos,2,3,1,1.75,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
15527465,高璇Echo,217338,汽车,汽车生活,2,1,3,2.25,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
107611832,少锴Sir,422100,游戏,单机游戏,3,3,5,4,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
1984198637,西班牙陈挺,2496841,美食,美食记录,2,3,2,2.25,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
46897637,白日梦实验室,585004,汽车,汽车生活,4,4,4,4,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
888465,暗猫の祝福,2023090,动画,MAD·AMV,4,3,2,2.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
36271637,阿卢叔叔,95099,科技,数码,2,2,1,1.5,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
490494088,动动枪DongDongGun,1605684,知识,社科·法律·心理,4,4,1,2.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
86027636,图仔Grense,100666,生活,日常,2,2,5,3.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
630874464,冷科普,1316239,知识,科学科普,2,4,4,3.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
19071708,潮汕好男人,2208918,鬼畜,鬼畜调教,3,3,0,1.5,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
35888636,养胃的霖冬,912343,动画,搞笑,2,2,0,1,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
11332884,Key725,1139683,游戏,网络游戏,2,4,3,3,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
86756464,还行小倪,153033,科技,软件应用,2,3,2,2.25,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
248291635,小泽不是玛利亚o0,91861,生活,家居房产,3,4,5,4.25,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
171086,肚子饱饱丶,191977,科技,数码,3,5,4,4,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
96135086,皮儿威-,338558,生活,搞笑,2,4,3,3,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
93659087,小水水iii,329531,生活,日常,2,2,1,1.5,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
17171565,蔡老板家的长工,2602055,影视,影视杂谈,2,3,4,3.25,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
1594567985,漂浪的星,79754,科技,数码,3,4,5,4.25,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
454780088,慧小媛,1262770,生活,社科·法律·心理,3,2,2,2.25,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
200935985,陈宸H,201060,动物圈,动物二创,3,4,5,4.25,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
8993635,一只树奈奈啊,578220,生活,日常,3,4,5,4.25,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
860464,少年五之歌,2371526,游戏,单机游戏,3,4,4,3.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
5395831,=-白以,1288955,生活,绘画,3,3,0,1.5,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
11019566,毁HiFiの天木水,18353,科技,数码,2,4,2,2.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
82363089,小宇Boi,1243560,科技,软件应用,2,2,0,1,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
489763089,毕的二阶导,2219405,知识,科学科普,5,5,4,4.5,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
1772419089,YHiro博,53547,生活,家居房产,3,3,5,4,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
2045577567,铁骨曾曾,1264463,生活,搞笑,2,2,2,2,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
8060090,爪子drumdoll,1429780,音乐,演奏,2,3,2,2.25,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
19739090,攻其不备螃蟹王,421452,游戏,网络游戏,2,5,2,2.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
20274090,钱韦德,169997,科技,数码,2,4,4,3.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
32618090,托宝_TORBJORN,713046,游戏,手机游戏,2,3,5,3.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
311871090,伟嘉gaara616,1101230,时尚,穿搭,4,3,4,3.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
1725303984,你的不秃头,620466,知识,野生技能协会,2,2,5,3.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
315846984,歌白说Geslook,1637421,知识,科学科普,3,3,3,3,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
11870568,拉宏桑,4474218,生活,日常,4,4,5,4.5,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
511148568,冷却报告,837093,知识,科学科普,3,3,4,3.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
1026983568,啾啾太难辣,620638,游戏,电子竞技,2,2,1,1.5,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
100764569,阿正很硬,242593,科技,数码,2,2,4,3,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
519552569,闹腾男孩KC,1362486,生活,搞笑,2,1,0,0.75,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
